Cartel Vertical,Anonymized Client ID,Anonymized Sub Org ID,Org Created,Anonymized User ID,Anonymized Event ID,Event Created,Has Location,Last Chat Response Date,Admin First Response Date,First Chat Response Date,Eventcategory (group),Number of Records,adminchats,Adminflag,Anonymous,averagelen,chatcount,Event Text,Eventcategory,eventid (Custom SQL Query),Testflag,userchats,chat_count,,,,
HigherEd,101-85-111-115-105-101-105-116-110-115-118-,101-85-111-115-105-101-105-116-110-115-118-,11/11/2015 21:21,4067742,1738631,5/1/2019 14:01,TRUE,5/1/2019 14:22,,5/1/2019 14:01,Theft / Lost Item,1,0,0,1,34.52631579,19,"[ORG] buenas tardes, quisiera preguntar si se reportó una cartera café marca tous como perdida ??",Theft / Lost Item,1738731,0,0,19,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,3386393,1738933,5/1/2019 17:03,TRUE,5/1/2019 17:05,,5/1/2019 17:04,Suspicious Activity,1,0,0,0,35.6,5,"Hi, I'm getting a call from [GPE] saying that i have been selected by their insurance Company for discounted insurance. Even if i say i do not want anything they keep calling me every now and then. I feel that this is a sort of scam. Hence im reporting the same. Thanks, Dheeraj [PERSON]+###########",Suspicious Activity,1739033,0,0,5,,,,
HigherEd,67-85-00-97-114-32-67-00-78-97-32-,67-85-00-97-114-00-67-00-78-97-32-,11/1/2013 18:18,426975,1739073,5/1/2019 18:23,TRUE,5/1/2019 18:31,,5/1/2019 18:24,Emergency Message,1,0,0,0,20.6,5,He's walking back towards prospector and [PERSON],Emergency Message,1739173,0,0,5,,,,
HigherEd,32-69-105-97-114-32-115-101-97-97-116-,00-69-00-00-00-00-85-00-67-00-00-,4/16/2015 17:52,2682174,1739299,5/1/2019 20:42,TRUE,5/1/2019 21:00,,5/1/2019 20:43,Harassment / Abuse,1,0,0,1,85.85714286,7,I had a friend raped by someone in [PERSON] at a party but she was too afraid to come forward. It happened [DATE] but this is the only place I know where to report something like this. Something seriously needs to be done about this.,Harassment / Abuse,1739399,0,0,7,,,,
HigherEd,97-66-00-67-111-00-114-00-101-67-101-,97-66-00-67-111-00-114-00-101-67-101-,1/24/2018 21:00,3280323,1739446,5/1/2019 22:06,TRUE,5/1/2019 22:10,,5/1/2019 22:06,Suspicious Activity,1,0,0,1,21.25,4,I live in the Ecovillage and I was walking in front of the apartments near the [ORG] end of [GPE] and smell marijuana and saw people coming in and out of apartment.,Suspicious Activity,1739546,0,0,4,,,,
HigherEd,97-66-00-67-111-00-114-00-101-67-101-,97-66-00-67-111-00-114-00-101-67-101-,1/24/2018 21:00,3713814,1739450,5/1/2019 22:07,TRUE,5/1/2019 22:13,,5/1/2019 22:07,Suspicious Activity,1,0,0,1,100.2857143,7,physical fight in front of [PERSON]. they're yelling. get there quick,Suspicious Activity,1739550,0,0,7,,,,
HigherEd,101-85-110-115-105-32-105-104-110-115-118-,101-85-110-115-105-32-105-104-110-115-118-,2/13/2015 19:37,4219367,1739542,5/1/2019 22:57,TRUE,5/2/2019 0:11,,5/1/2019 22:58,Drugs/Alcohol,1,0,0,1,41.88888889,18,"[ORG] field help me I'm lost,",Drugs/Alcohol,1739642,0,0,18,,,,
HigherEd,97-75-118-32-83-85-110-114-97-32-115-,97-75-118-32-83-85-110-114-97-32-115-,2/6/2014 17:35,4219395,1739585,5/1/2019 23:20,TRUE,5/1/2019 23:27,,5/1/2019 23:21,Drugs/Alcohol,1,0,0,0,59,12,My apartment #-### smelled like weed when I came home at ##:##pm. My roommate said she started smelling it around ##:##pm. I could kind of smell it outside but I think it was coming from the vents from an apartment around me.,Drugs/Alcohol,1739685,0,0,12,,,,
HigherEd,67-85-00-97-114-32-67-00-78-97-32-,67-85-00-97-114-00-67-00-78-97-32-,11/1/2013 18:18,3514777,1739671,5/2/2019 0:15,TRUE,5/2/2019 0:19,,5/2/2019 0:16,Suspicious Activity,1,0,0,1,91,5,One of my friends sent this to me. He saw this on twitter. This is not a joke. Please stop this guy or find out who it is.,Suspicious Activity,1739771,0,0,5,,,,
HigherEd,109-68-00-117-116-00-114-00-97-117-116-,109-68-00-117-116-00-114-00-97-117-116-,5/7/2015 21:27,2974492,1739673,5/2/2019 0:16,TRUE,5/2/2019 0:21,,5/2/2019 0:18,Drugs/Alcohol,1,0,0,1,62,4,There are people talking loudly and smoking weed near the [PERSON] bildner entrance on the side by the road. The noise and smell make it very difficult to sleep.,Drugs/Alcohol,1739773,0,0,4,,,,
HigherEd,111-65-105-97-32-32-105-101-114-97-122-,65-65-00-32-45-116-85-00-83-32-32-,4/3/2014 18:30,348933,1739757,5/2/2019 1:17,TRUE,5/2/2019 1:24,,5/2/2019 1:18,Suspicious Activity,1,0,0,0,36.81818182,11,there are some weird activity at [ORG].,Suspicious Activity,1739857,0,0,11,,,,
HigherEd,32-69-00-110-105-116-111-00-108-110-110-,32-69-00-110-105-116-111-00-108-110-110-,12/2/2014 19:52,4219911,1740536,5/2/2019 11:28,TRUE,5/2/2019 11:34,,5/2/2019 11:28,Suspicious Activity,1,0,0,1,42.16666667,6,A male worker was leaving [ORG] smoking a cigarette and seemed to be following a female student who was on the phone. They were walking towards Lakeside. He was [QUANTITY] behind her.,Suspicious Activity,1740636,0,0,6,,,,
HigherEd,83-67-110-110-32-114-85-00-83-110-32-,83-67-110-110-32-114-85-00-83-110-32-,8/10/2017 19:59,2908129,1740783,5/2/2019 14:04,TRUE,5/2/2019 14:10,,5/2/2019 14:07,Suspicious Activity,1,0,0,1,63.16666667,6,"I got asked about heavenly mother, known to be suspicious for sex trafficking all over social media. I got asked on the side of the student union where the coyote is right outside of it. Two older women, have a small pink notebook. Watch out.",Suspicious Activity,1740883,0,0,6,,,,
HigherEd,97-83-108-77-111-67-110-103-97-77-116-,97-83-108-77-111-67-110-103-97-77-116-,3/31/2016 19:50,311014,1741057,5/2/2019 16:30,TRUE,5/2/2019 16:33,,5/2/2019 16:31,Suspicious Activity,1,0,0,0,35.75,4,There are two unattended boxes in the kitten center sitting outside the computer lab that no one knows who they belong to and they seem to be full of items. Student reported feeling nervous that they may be dangerous.,Suspicious Activity,1741157,0,0,4,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,638313,1741091,5/2/2019 16:49,TRUE,5/2/2019 17:00,,5/2/2019 16:49,Drugs/Alcohol,1,0,0,1,52.57142857,7,Someone is smoking and acting erratic in the lobby outside of [ACRONYM] ###,Drugs/Alcohol,1741191,0,0,7,,,,
HigherEd,101-85-110-115-105-32-105-104-110-115-118-,101-85-110-115-105-32-105-104-110-115-118-,2/13/2015 19:37,2670161,1741095,5/2/2019 16:51,TRUE,5/2/2019 17:01,,5/2/2019 16:53,Emergency Message,1,0,0,1,31.14285714,7,#rd floor gender neutral bathroom (nearest to laundry) has been locked for ## hours. Thought I should let someone know.,Emergency Message,1741195,0,0,7,,,,
HigherEd,101-85-110-115-105-32-105-104-110-115-118-,101-85-110-115-105-32-105-104-110-115-118-,2/13/2015 19:37,4195945,1741668,5/2/2019 22:43,FALSE,5/2/2019 22:51,,5/2/2019 22:45,Harassment / Abuse,1,0,0,1,35.2,5,I am currently walking outside turner and this man is following me. I feel uncomfortable please help!!,Harassment / Abuse,1741768,0,0,5,,,,
HigherEd,32-69-00-110-105-116-111-00-108-110-110-,32-69-00-110-105-116-111-00-108-110-110-,12/2/2014 19:52,529743,1741719,5/2/2019 23:13,TRUE,5/2/2019 23:24,,5/2/2019 23:14,Mental Health,1,0,0,1,88.09090909,11,"[PERSON] [CLIENT] Senior ### salver street apartment ### Burlington, [GPE] ##### Following a breakup, she has been extremely upset leading to shaking, screaming, and violent crying. She talked about feeling as though her life has no value and how she wanted to kill herself. She is not alone but is displaying behaviors that cause concern for her well being in the near future. She has a history of and is medicated for [ORG] which contributed to these outbursts and as a result also has a history of suicide attempts or other forms of physical harm.",Mental Health,1741819,0,0,11,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,2109132,1741722,5/2/2019 23:14,TRUE,5/2/2019 23:27,,5/2/2019 23:15,Suspicious Activity,1,0,0,0,44.33333333,6,White homeless male green checkered shirt asking for free food at [FAC]. Headed towards fedex.,Suspicious Activity,1741822,0,0,6,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,701848,1741727,5/2/2019 23:18,TRUE,5/2/2019 23:35,,5/2/2019 23:20,Emergency Message,1,0,0,0,59.55555556,9,This is [PERSON] Fire #. What do we have at [FAC]?,Emergency Message,1741827,0,0,9,,,,
HigherEd,114-67-99-108-32-99-110-116-101-108-116-,114-67-99-108-32-99-110-116-101-108-116-,4/13/2015 21:37,2916927,1741800,5/3/2019 0:03,TRUE,5/3/2019 0:58,,5/3/2019 0:03,Suspicious Activity,1,0,0,1,34.4,5,Loud on the basketball court in the quad,Suspicious Activity,1741900,0,0,5,,,,
HigherEd,101-85-105-115-105-32-105-111-110-115-118-,101-85-105-115-105-32-105-111-110-115-118-,4/3/2014 18:41,4221305,1741962,5/3/2019 2:09,TRUE,5/3/2019 2:19,,5/3/2019 2:10,Emergency Message,1,0,0,1,56.86666667,15,between arbol and coronado there's a kid who i think is severely drunk and stammering loudly with a bunch of his friends trying to calm him down. he seems delusional and in need of help,Emergency Message,1742062,0,0,15,,,,
HigherEd,101-75-110-97-119-101-110-118-101-97-110-,101-75-110-97-119-101-110-118-101-97-110-,9/1/2015 12:38,1655200,1742467,5/3/2019 9:17,TRUE,5/3/2019 10:09,,5/3/2019 9:19,Emergency Message,1,0,0,0,58.66666667,6,I am working at [FAC]. There is a homeless woman using the phone at the front desk. she is shouting at whoever she is calling and using profanity.,Emergency Message,1742567,0,0,6,,,,
HigherEd,101-85-108-115-105-32-105-119-110-115-118-,101-85-108-115-105-32-105-119-110-115-118-,6/3/2014 14:11,4224141,1742473,5/3/2019 9:20,TRUE,5/3/2019 9:42,,5/3/2019 9:21,Suspicious Activity,1,0,0,1,54.35294118,17,A black [ORG] [PERSON] (missing front driver-side hub cap) possibly followed an employee into the [ACRONYM] parking lot from S chapel st. The driver and passenger are parked in the center visitor parking and have not exited their vehicle for almost ## minutes.,Suspicious Activity,1742573,0,0,17,,,,
HigherEd,101-75-110-97-119-101-110-118-101-97-110-,101-75-110-97-119-101-110-118-101-97-110-,9/1/2015 12:38,2923799,1742788,5/3/2019 12:32,TRUE,5/3/2019 12:40,,5/3/2019 12:32,Emergency Message,1,0,0,0,36.07692308,13,The homeless lady is back on the #st floor yelling and cussing. Can you send someone over?,Emergency Message,1742888,0,0,13,,,,
HigherEd,67-85-00-97-112-108-67-00-78-97-32-,67-85-00-97-112-108-67-00-78-97-32-,2/11/2015 0:16,3019957,1742836,5/3/2019 12:59,TRUE,5/3/2019 13:05,,5/3/2019 13:01,Emergency Message,1,0,0,0,127,4,really bad gas smell in top floors of [FAC] building,Emergency Message,1742936,0,0,4,,,,
HigherEd,67-85-00-97-114-32-67-00-78-97-32-,67-85-00-97-114-00-67-00-78-97-32-,11/1/2013 18:18,613066,1742917,5/3/2019 13:45,TRUE,5/3/2019 13:51,,5/3/2019 13:46,Drugs/Alcohol,1,0,0,0,61.69230769,13,"I came back to my dorm room, [FAC], and it reeked of weed. The only one home is my roommate Elise. I've left but please go check it out. We've had repeated issues with her smoking weed in the room, but she's never been caught with the drugs in her possession so nothing has happened.",Drugs/Alcohol,1743017,0,0,13,,,,
HigherEd,101-85-111-115-105-101-105-116-110-115-118-,101-85-111-115-105-101-105-116-110-115-118-,11/11/2015 21:21,2832863,1743009,5/3/2019 14:40,TRUE,5/3/2019 15:10,,5/3/2019 14:42,Theft / Lost Item,1,0,0,0,46.16666667,6,Cartera negra en asientos de al final en un camión de obispado a campus,Theft / Lost Item,1743109,0,0,6,,,,
HigherEd,116-83-111-77-105-115-105-108-97-77-110-,116-83-111-77-105-115-105-108-97-77-110-,2/23/2014 18:05,3710939,1743181,5/3/2019 16:03,TRUE,5/3/2019 16:19,,5/3/2019 16:07,Harassment / Abuse,1,0,0,1,219.5,4,"I overheard [PERSON] (a senior here at st Mikes) say [DATE] that he is planning on having sex with a girl with no consent on [DATE]. The girl was not named, but he made his intentions clear",Harassment / Abuse,1743281,0,0,4,,,,
HigherEd,110-83-00-101-32-00-119-00-101-101-97-,110-83-00-101-00-00-119-00-101-101-97-,6/8/2016 16:19,2721786,1743226,5/3/2019 16:28,TRUE,5/3/2019 16:40,,5/3/2019 16:28,Emergency Message,1,0,0,0,34.16666667,12,"Hi, my car ran out of gas. not sure what to do.",Emergency Message,1743326,0,0,12,,,,
HigherEd,111-65-105-97-32-32-105-101-114-97-122-,65-65-00-32-45-116-85-00-83-32-32-,4/3/2014 18:30,2236697,1743597,5/3/2019 20:01,TRUE,5/3/2019 21:52,,5/3/2019 20:02,Theft / Lost Item,1,0,0,0,39.375,8,bicycle got stolen on campus at The [LOC] building,Theft / Lost Item,1743697,0,0,8,,,,
HigherEd,111-71-121-32-85-115-110-00-97-32-110-,111-71-121-32-85-115-110-00-97-32-110-,7/25/2017 18:42,2584765,1743936,5/3/2019 23:48,TRUE,5/4/2019 0:05,,5/3/2019 23:48,Drugs/Alcohol,1,0,0,1,40,16,## or so drunk students screaming outside near #th and [ORG] for going on twenty/thirty minutes,Drugs/Alcohol,1744036,0,0,16,,,,
HigherEd,00-86-00-00-00-00-85-00-67-00-32-,00-86-00-00-00-00-85-00-67-00-00-,8/15/2013 1:06,125287,1744683,5/4/2019 9:48,TRUE,5/4/2019 10:02,,5/4/2019 9:50,Suspicious Activity,1,0,0,1,107.8571429,7,"A man named [PERSON] has been acting suspiciously via [ORG]. I have been noticing his activity for a while now, and most of it seems to be harmless trolling and/or picking fights with people online, usually things that have to do with his far-right views. But recently he's been commenting on all the posts that have to do with the [ORG]Arts graduation on [DATE]. Anyone who posts asking for an extra ticket he responds with “yes,�?but he is definitely not part of [ORG]Arts and I'm not sure he's even a [ORG] student. I'm a [ORG]Arts student, and I can confirm he's definitely not part of any of the departments. I've checked other posts about different graduations at [ORG] (biology, science, etc.) that are on [DATE] but he has commented on none of them, only [ORG]Arts and only responding with “yes�?to people who ask if anyone has extra tickets. Based on his past interactions with people and his obsessive commenting on whenever anyone posts about the [ORG]Arts graduation, it has made me afraid he's planning on doing something potentially dangerous at the event. Graduation is on [DATE], and the ceremony begins at [QUANTITY]. I know it's a very vague tip but seeing him continue to comment and respond to everything that has to do with the [ORG]Arts graduation when he has nothing to do with [ORG]Arts and has been openly hostile online with [ORG]Arts students is making me really nervous. I hope that nothing is going on and he's just trolling but I felt like I needed to report it for my peace of mind just in case. Link to [ORG] profile: [WEBSITE]",Suspicious Activity,1744783,0,0,7,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,4192253,1745866,5/4/2019 21:18,TRUE,5/4/2019 21:25,,5/4/2019 21:19,Suspicious Activity,1,0,0,1,87.6,5,"[DATE] [PERSON], party",Suspicious Activity,1745966,0,0,5,,,,
HigherEd,67-85-00-97-114-32-67-00-78-97-32-,67-85-00-97-114-00-67-00-78-97-32-,11/1/2013 18:18,1819423,1746090,5/4/2019 23:28,TRUE,5/4/2019 23:53,,5/4/2019 23:32,Mental Health,1,0,0,1,159.8333333,6,"[PERSON] is student [PERSON], female, [DATE]. She has posted multiple times about wanting to commit suicide tonight and has claimed to have taken ## sleeping pills. She also posted about the sleeping pills on the [ACRONYM] subreddit. She said the cops have come # times to her apartment tonight. Y'all please I forgot the name of the Act but she has been drinking and taking pills, this is potentially lethal. For her own safety she needs to go the the hospital.",Mental Health,1746190,0,0,6,,,,
HigherEd,00-86-00-00-00-00-85-00-67-00-32-,00-86-00-00-00-00-85-00-67-00-00-,8/15/2013 1:06,2584437,1746266,5/5/2019 1:30,TRUE,5/5/2019 1:40,,5/5/2019 1:31,Harassment / Abuse,1,0,0,1,73.75,4,gunshot ### block w clay st,Harassment / Abuse,1746366,0,0,4,,,,
HigherEd,101-80-00-100-105-00-112-00-101-100-112-,101-80-114-100-105-105-112-105-101-100-112-,12/8/2014 23:59,329563,1746309,5/5/2019 2:06,TRUE,5/8/2019 18:36,,5/5/2019 2:08,Suspicious Activity,1,0,0,1,53.45,20,I have been in contact with ally [PERSON] and I am not comfortable with the idea of Ty D being around campus. As I will be starting a [DATE] class on [DATE] and with the numerous shootings that have occurred in the country recently- I need to be reassured this will not occur at our university.,Suspicious Activity,1746409,0,0,20,,,,
HigherEd,111-83-116-107-32-114-102-32-117-107-102-,111-83-116-107-32-114-102-00-117-107-102-,2/27/2015 14:59,4239962,1746330,5/5/2019 2:25,TRUE,5/5/2019 2:34,,5/5/2019 2:27,Suspicious Activity,1,0,0,1,39.6,10,"There's violence on either #M or # of ## West. I am not on the floor, but I heard yelling and banging. It sounds like an [ORG] is involved, but I'm concerned. I heard the woman scream “Conner Stop�? After he started banging things.",Suspicious Activity,1746430,0,0,10,,,,
HigherEd,105-86-00-105-97-32-114-00-105-105-103-,105-86-00-105-97-00-114-00-105-105-103-,2/3/2014 16:30,3479270,1746353,5/5/2019 2:42,TRUE,5/5/2019 2:46,,5/5/2019 2:43,Drugs/Alcohol,1,0,0,1,84.25,4,"Someone is smoking what I think is weed in their car in the ## minute food parking space on [FAC] by [FAC]. They've changed spaces a lot, but it's a grey four door. I didn't get a make/model or a plate cause I was pretty far away from them",Drugs/Alcohol,1746453,0,0,4,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,3960804,1747271,5/5/2019 13:57,FALSE,5/5/2019 14:08,,5/5/2019 13:58,Drugs/Alcohol,1,0,0,1,79.58333333,12,[PERSON] has been keeping weed at his friend [PERSON]'s apartment at point place ### [ACRONYM] or [ACRONYM] whichever is closer to wanek.,Drugs/Alcohol,1747371,0,0,12,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,3122313,1747301,5/5/2019 14:16,TRUE,5/5/2019 14:57,,5/5/2019 14:18,Harassment / Abuse,1,0,0,0,75.92307692,39,My neighbor threw bottles onto my lot. This is a repeated offense. I have contacted [ORG] but they have yet to respond. I don't not feel comfortable speaking to the police in front of my neighbor for fear of retaliation. Is someone able to handle this?,Harassment / Abuse,1747401,0,0,39,,,,
